business,productsLabel,websiteLabel,emailLabel
http://www.wikidata.org/entity/Q5491900,,,
http://www.wikidata.org/entity/Q5492439,,http://www.chinajinmao.cn,
http://www.wikidata.org/entity/Q5494350,garden tool,http://www.fredsinc.com/,
http://www.wikidata.org/entity/Q5497414,,,
http://www.wikidata.org/entity/Q5500950,,http://www.freelancer.com,
http://www.wikidata.org/entity/Q5501354,freight car,http://www.freightcaramerica.com,
http://www.wikidata.org/entity/Q5503051,burrito,http://www.freshii.com/,
http://www.wikidata.org/entity/Q5503081,pet food,http://www.freshpet.com/,
http://www.wikidata.org/entity/Q5503999,,https://www.ffn.com/,
http://www.wikidata.org/entity/Q5505929,financial services,http://www.frontenac.com/,
http://www.wikidata.org/entity/Q5506029,petrochemical product,http://www.frontieroil.com/,
http://www.wikidata.org/entity/Q5506152,,https://www.frostbank.com/,
http://www.wikidata.org/entity/Q5507237,,http://www.fufenggroup.net/,
http://www.wikidata.org/entity/Q5508083,,http://www.fullhouseresorts.com/,
http://www.wikidata.org/entity/Q5508431,,http://www.fult.com/,
http://www.wikidata.org/entity/Q5509271,toy,https://www.funko.com/,
http://www.wikidata.org/entity/Q5511828,,http://www.gkservices.com/,
http://www.wikidata.org/entity/Q5512854,,http://www.gabelli.com/,
http://www.wikidata.org/entity/Q5512990,,http://www.gci.com/,
http://www.wikidata.org/entity/Q5513058,,http://www.rieber-shipping.no,
http://www.wikidata.org/entity/Q5513200,,,
http://www.wikidata.org/entity/Q5513791,,http://www.gmrgroup.co.in/,
http://www.wikidata.org/entity/Q5514372,,http://www.gp.com.br,
http://www.wikidata.org/entity/Q5514453,,http://www.grgbanking.com,
http://www.wikidata.org/entity/Q5514784,enobosarm,http://www.gtxinc.com/,
http://www.wikidata.org/entity/Q5514847,,http://www.gvk.com/,
http://www.wikidata.org/entity/Q5514847,,http://www.gvkbio.com/,
http://www.wikidata.org/entity/Q5515097,,http://www.gzitransport.com.hk/,
http://www.wikidata.org/entity/Q5515815,,http://www.gabrielresources.com,
http://www.wikidata.org/entity/Q5516980,,http://www.gaiam.com/,
http://www.wikidata.org/entity/Q5517210,,http://www.gaincapital.com,
http://www.wikidata.org/entity/Q5517961,filgotinib,http://www.glpg.com/,
http://www.wikidata.org/entity/Q5518376,,http://galenabiopharma.com/,
http://www.wikidata.org/entity/Q5519051,,http://www.gallifordtry.co.uk/,
http://www.wikidata.org/entity/Q5524419,,http://www.gartmore.com,
http://www.wikidata.org/entity/Q5524437,,,
http://www.wikidata.org/entity/Q5530611,ruby,http://gemfields.co.uk,
http://www.wikidata.org/entity/Q5530611,emerald,http://gemfields.co.uk,
http://www.wikidata.org/entity/Q5530611,sapphire,http://gemfields.co.uk,
http://www.wikidata.org/entity/Q5530847,,http://www.genvec.com,
http://www.wikidata.org/entity/Q5530848,,,
http://www.wikidata.org/entity/Q5531617,,http://www.genelenergy.com,
http://www.wikidata.org/entity/Q5531627,,http://www.generac.com/,
http://www.wikidata.org/entity/Q5531683,,,
http://www.wikidata.org/entity/Q5532197,,http://www.generalshopping.com.br,
http://www.wikidata.org/entity/Q5532704,footwear,http://www.genesco.com/,
http://www.wikidata.org/entity/Q5532825,,http://www.genesisenergy.co.nz/,
http://www.wikidata.org/entity/Q5533183,,http://genie.com/,
http://www.wikidata.org/entity/Q5533323,,https://www.genkisushi.co.jp/genki/index.php,
http://www.wikidata.org/entity/Q5533602,,http://www.gentex.com/,
http://www.wikidata.org/entity/Q5533670,,,
http://www.wikidata.org/entity/Q5533818,,http://www.genpt.com,
http://www.wikidata.org/entity/Q5533836,,http://www.genusplc.com/,
http://www.wikidata.org/entity/Q5535285,,http://www.geojittechnologies.com/,
http://www.wikidata.org/entity/Q5547514,,http://www.axiall.com,
http://www.wikidata.org/entity/Q5547666,,http://www.georgiapower.com/,
http://www.wikidata.org/entity/Q5552410,,http://www.geron.com/,
http://www.wikidata.org/entity/Q5554922,isobutyl alcohol,http://www.gevo.com,
http://www.wikidata.org/entity/Q5555081,,http://www.cggc.cn,
http://www.wikidata.org/entity/Q5560152,,http://www.funtown.com.tw/,
http://www.wikidata.org/entity/Q5561204,,,
http://www.wikidata.org/entity/Q5564162,beer,https://www.greeneking.co.uk/,
http://www.wikidata.org/entity/Q26110522,,http://www.pinnaclewest.com/,
http://www.wikidata.org/entity/Q11766140,,http://www.magellansa.pl/,
http://www.wikidata.org/entity/Q11766491,,http://www.makarony.pl/,
http://www.wikidata.org/entity/Q11771175,,http://www.wikana.pl/,
http://www.wikidata.org/entity/Q11776821,,http://www.mediatel.pl/,
http://www.wikidata.org/entity/Q11777443,,http://www.mercor.com.pl/,
http://www.wikidata.org/entity/Q11779564,,http://www.midasnfi.pl/,
http://www.wikidata.org/entity/Q11780481,,http://www.mieszko.pl/,
http://www.wikidata.org/entity/Q11782087,,http://www.mispol.com.pl/,
http://www.wikidata.org/entity/Q11785216,,http://www.monnaritrade.com/index.php/pl,
http://www.wikidata.org/entity/Q11785989,,http://www.mostostal-export.com.pl/,
http://www.wikidata.org/entity/Q11785993,,http://www.mostostal-plock.com.pl/,
http://www.wikidata.org/entity/Q11785995,,http://www.mostostal.zabrze.pl/,
http://www.wikidata.org/entity/Q11786576,,http://www.multimedia.pl/,
http://www.wikidata.org/entity/Q11786874,,https://muza.com.pl,
http://www.wikidata.org/entity/Q11788334,,http://www.emf.pl/?,
http://www.wikidata.org/entity/Q11788336,,http://www.fortunanfi.pl/,
http://www.wikidata.org/entity/Q11788337,,http://krezus.com/,
http://www.wikidata.org/entity/Q11788338,,http://www.magnapolonia.com.pl/,
http://www.wikidata.org/entity/Q11788339,,http://www.octava.com.pl/,
http://www.wikidata.org/entity/Q11788340,,http://www.nfiprogress.com.pl/,
http://www.wikidata.org/entity/Q11788344,,http://firma.ccc.eu,
http://www.wikidata.org/entity/Q11788410,,http://www.ntt.pl/,
http://www.wikidata.org/entity/Q11793324,,http://www.novita.com.pl,
http://www.wikidata.org/entity/Q11793326,,http://comp.com.pl,
http://www.wikidata.org/entity/Q11798499,,http://www.open.pl,
http://www.wikidata.org/entity/Q11798712,,http://www.oponeo.pl/,
http://www.wikidata.org/entity/Q11798800,,http://optopol.com/,
http://www.wikidata.org/entity/Q11801782,,http://www.pcguard.pl/,
http://www.wikidata.org/entity/Q11802189,,http://www.paged.com.pl/,
http://www.wikidata.org/entity/Q11815456,,http://www.pekaes.pl/,
http://www.wikidata.org/entity/Q11816013,,http://www.petrolinvest.pl/,
http://www.wikidata.org/entity/Q11819464,,http://www.point-group.pl,
http://www.wikidata.org/entity/Q11821345,,http://ursus.com.pl/,
http://www.wikidata.org/entity/Q11821929,,http://www.polnord.pl,
http://www.wikidata.org/entity/Q11822493,,http://www.phnsa.pl,
http://www.wikidata.org/entity/Q11827848,,http://www.prosper.pl/,
http://www.wikidata.org/entity/Q11827910,,http://www.protektorsa.pl,
http://www.wikidata.org/entity/Q11830438,,http://prochnik.pl/,
http://www.wikidata.org/entity/Q11832857,,http://www.quantum-software.com/,
http://www.wikidata.org/entity/Q11832971,,http://www.radpol.com.pl/,
http://www.wikidata.org/entity/Q11833561,,http://www.rafako.com.pl/,
http://www.wikidata.org/entity/Q11853290,,https://www.atria.fi/en/group/,
http://www.wikidata.org/entity/Q11854911,,https://www.capman.com/,
http://www.wikidata.org/entity/Q11866755,,https://www.nurminenlogistics.fi/,
http://www.wikidata.org/entity/Q11885749,,https://hammastieto.fi/,
http://www.wikidata.org/entity/Q11885749,,https://www.oral.fi/,
http://www.wikidata.org/entity/Q11894327,,https://www.sponda.fi/,
http://www.wikidata.org/entity/Q11904450,,http://www.aspb.cat/,
http://www.wikidata.org/entity/Q11926710,,http://ics.gencat.cat/,
http://www.wikidata.org/entity/Q11957005,,http://www.agasti.no/,
http://www.wikidata.org/entity/Q11957005,,https://hiddnsolutions.no/,
http://www.wikidata.org/entity/Q11959708,,http://www.auss.no,
http://www.wikidata.org/entity/Q11960143,financial services,https://www.banknorwegian.no,
http://www.wikidata.org/entity/Q11974822,,https://www.hsb.no/,
http://www.wikidata.org/entity/Q11977056,,https://sognbank.no/,
http://www.wikidata.org/entity/Q11977316,,https://www.crayon.com/,
http://www.wikidata.org/entity/Q11977468,,http://www.interoil.no,
http://www.wikidata.org/entity/Q12000481,,https://www.silvanofashion.com/,
http://www.wikidata.org/entity/Q12002170,,http://www.sparebank1.no/buskerud-vestfold,
http://www.wikidata.org/entity/Q12002173,,http://www.sparebank1.no/ringerike-hadeland,
http://www.wikidata.org/entity/Q12005331,,http://www.teekay.com/,
http://www.wikidata.org/entity/Q12005443,,http://www.telio.no/,
http://www.wikidata.org/entity/Q12010467,,https://www.weibo.com/,
http://www.wikidata.org/entity/Q12010840,,https://www.xxl.no/,
http://www.wikidata.org/entity/Q12021789,,,
http://www.wikidata.org/entity/Q12027638,,http://www.pivovary-lobkowicz-group.com/,
http://www.wikidata.org/entity/Q12051564,,,
http://www.wikidata.org/entity/Q12058694,,http://www.cukrovaryttd.cz,
http://www.wikidata.org/entity/Q12058769,,http://www.goldenflake.com,
http://www.wikidata.org/entity/Q12060513,,http://www.hkf.com,
http://www.wikidata.org/entity/Q12062830,,http://columbusglobal.com,
http://www.wikidata.org/entity/Q12063032,,http://www.drd.co.za/,
http://www.wikidata.org/entity/Q12105874,,http://zalk.pat.ua/,
http://www.wikidata.org/entity/Q12123536,,https://www.mhp.com.ua,
http://www.wikidata.org/entity/Q12138818,,https://www.paranapanema.com.br/,
http://www.wikidata.org/entity/Q12179266,Amoxicillin/clavulanic acid,http://www.hikma.com,
http://www.wikidata.org/entity/Q12182356,,,
http://www.wikidata.org/entity/Q12183647,,,
http://www.wikidata.org/entity/Q12184641,,https://www.saib.com.sa/en/,
http://www.wikidata.org/entity/Q12188885,,http://www.allianzsaudifransi.com/,
http://www.wikidata.org/entity/Q12188886,,http://www.walaa.com/,
http://www.wikidata.org/entity/Q12188888,,http://www.wafainsurance.com/,
http://www.wikidata.org/entity/Q12188889,,http://www.saudi-re.com/,
http://www.wikidata.org/entity/Q12188890,,http://www.svcp-sa.com/,
http://www.wikidata.org/entity/Q12188891,,http://www.sasco.com.sa/,
http://www.wikidata.org/entity/Q12188892,,http://www.saudipaper.com/,
http://www.wikidata.org/entity/Q12188894,,http://www.saudi-fisheries.com/,
http://www.wikidata.org/entity/Q12188895,,http://sidc.com.sa/,
http://www.wikidata.org/entity/Q12188896,,http://www.sisco.com.sa/,
http://www.wikidata.org/entity/Q12188897,,http://www.siec.com.sa/,
http://www.wikidata.org/entity/Q12188899,,http://www.spimaco.com.sa/,
http://www.wikidata.org/entity/Q12188901,,http://sppc.com.sa/,
http://www.wikidata.org/entity/Q12188902,,http://www.dur.sa,
http://www.wikidata.org/entity/Q12188903,,http://www.se.com.sa,
http://www.wikidata.org/entity/Q12188904,,http://www.saptco.com.sa/,
http://www.wikidata.org/entity/Q12188907,,http://www.sadafco.com,
http://www.wikidata.org/entity/Q12188909,,http://www.saico.com.sa/,
http://www.wikidata.org/entity/Q12188910,pipe,http://www.arabian-pipes.com/,
http://www.wikidata.org/entity/Q12188913,,,
http://www.wikidata.org/entity/Q5452773,financial services,http://www.fcbanking.com/,
http://www.wikidata.org/entity/Q5452775,,https://www.fcbresource.com/,
http://www.wikidata.org/entity/Q5452995,,http://www.first-fed.com/,
http://www.wikidata.org/entity/Q5453008,financial services,http://www.first-online.com/,
http://www.wikidata.org/entity/Q5453009,,http://www.bankatfirst.com/,
http://www.wikidata.org/entity/Q5453065,,http://www.fgb.net/,
http://www.wikidata.org/entity/Q5453106,,http://www.firstinternetbancorp.com,
http://www.wikidata.org/entity/Q5453107,transactional account,https://www.firstinterstatebank.com/,
http://www.wikidata.org/entity/Q5453243,silver,http://www.firstmajestic.com/,
http://www.wikidata.org/entity/Q5453261,,https://www.firstmerchants.com,
http://www.wikidata.org/entity/Q7156755,,http://www.payless.com,
http://www.wikidata.org/entity/Q7156760,,http://www.paylocity.com,
http://www.wikidata.org/entity/Q7157710,,http://www.peachtreefinancial.com/,
http://www.wikidata.org/entity/Q7160449,,http://www.peerlessmfg.com,
http://www.wikidata.org/entity/Q7160600,customer relationship management,https://www.pega.com/,
http://www.wikidata.org/entity/Q7161915,ethylene,http://www.pembina.com/,
http://www.wikidata.org/entity/Q7162745,oil,http://www.pengrowth.com/,
http://www.wikidata.org/entity/Q7163201,,http://www.pngaming.com/,
http://www.wikidata.org/entity/Q7163348,,http://www.pennvirginia.com/,
http://www.wikidata.org/entity/Q7164054,shopping center,http://www.preit.com/,
http://www.wikidata.org/entity/Q7165001,,http://www.pentair.com/,
http://www.wikidata.org/entity/Q7165802,,http://www.peoples.com/,
http://www.wikidata.org/entity/Q7167012,,http://www.perceptiondigital.com,
http://www.wikidata.org/entity/Q7168080,,http://www.pwrd.com/html/en/index.html,
http://www.wikidata.org/entity/Q7168146,,http://www.perficient.com/,
http://www.wikidata.org/entity/Q7168146,,https://www.perficientdigital.com,
http://www.wikidata.org/entity/Q7169321,oil,http://www.pbt-permianbasintrust.com/,
http://www.wikidata.org/entity/Q7169536,financial services,https://www.perpetual.com.au/,
http://www.wikidata.org/entity/Q7169774,clothing,http://www.pery.com,
http://www.wikidata.org/entity/Q7170477,,,
http://www.wikidata.org/entity/Q7170943,,http://www.detnor.no,
http://www.wikidata.org/entity/Q7171526,veterinary drug,http://www.1800petmeds.com,
http://www.wikidata.org/entity/Q7178847,petroleum,http://www.lightstreamresources.com/,
http://www.wikidata.org/entity/Q7178875,,http://www.petrorabigh.com,
http://www.wikidata.org/entity/Q7178878,,,
http://www.wikidata.org/entity/Q7178935,,http://www.peteres.com,
http://www.wikidata.org/entity/Q7179027,liquefied natural gas,http://www.petronetlng.com/,
http://www.wikidata.org/entity/Q7179258,,https://www.petsathome.com,
http://www.wikidata.org/entity/Q7181252,financial services,http://www.alfransi.com.sa/,
http://www.wikidata.org/entity/Q7186887,,http://www.thephoenixgroup.com,
http://www.wikidata.org/entity/Q7187731,Cysview,http://www.photocure.com/,
http://www.wikidata.org/entity/Q7187948,,http://www.photronics.com/,
http://www.wikidata.org/entity/Q7188600,,http://www.alahlia.com.sa/,
http://www.wikidata.org/entity/Q7189526,,http://www.hkfihg.com,
http://www.wikidata.org/entity/Q7191691,furniture,http://www.pier1.com,
http://www.wikidata.org/entity/Q7191691,furniture,https://www.pierimport.fr/fr/,
http://www.wikidata.org/entity/Q7195659,,http://bank.pingan.com/,
http://www.wikidata.org/entity/Q7196290,,https://www.pnkinc.com/,
http://www.wikidata.org/entity/Q7196294,,https://www.pnfp.com,
http://www.wikidata.org/entity/Q7200719,,https://www.plainsallamerican.com,
http://www.wikidata.org/entity/Q7200726,petroleum,,
http://www.wikidata.org/entity/Q7201095,,http://www.planetfitness.com/,
http://www.wikidata.org/entity/Q7205253,fuel cell,http://www.plugpower.com/,
http://www.wikidata.org/entity/Q7205398,,http://www.goldlion.com,
http://www.wikidata.org/entity/Q7205567,,http://www.pluristem.com/,
http://www.wikidata.org/entity/Q7208364,,,
http://www.wikidata.org/entity/Q7208625,,,
http://www.wikidata.org/entity/Q7212236,,,
http://www.wikidata.org/entity/Q7214111,,http://www.ga-pack.com/cn/,
http://www.wikidata.org/entity/Q7214111,,http://www.greatviewpack.com/,
http://www.wikidata.org/entity/Q7215145,,,
http://www.wikidata.org/entity/Q7215569,,http://www.pico.com/,
http://www.wikidata.org/entity/Q7217682,,http://www.pcpd.com,
http://www.wikidata.org/entity/Q7218289,,,
http://www.wikidata.org/entity/Q7221157,,,
http://www.wikidata.org/entity/Q7225213,,,
http://www.wikidata.org/entity/Q7225249,,https://opg.on.cc/,
http://www.wikidata.org/entity/Q7225576,,http://www.pollardbanknote.com,
http://www.wikidata.org/entity/Q7226106,,http://www.polyone.com,
http://www.wikidata.org/entity/Q7226171,film,http://www.polybona.com.cn,
http://www.wikidata.org/entity/Q7226569,,http://www.polymetmining.com/,
http://www.wikidata.org/entity/Q7229656,,https://www.popular.com/,
http://www.wikidata.org/entity/Q7229656,,https://www.popular.vi/,
http://www.wikidata.org/entity/Q7229656,,https://www.popularbank.com/,
http://www.wikidata.org/entity/Q7231939,,http://portlandgeneral.com,
http://www.wikidata.org/entity/Q7232169,insurance,http://www.portoseguro.com.br,
http://www.wikidata.org/entity/Q7233625,,http://www.postbank.ir/,
http://www.wikidata.org/entity/Q7233641,breakfast cereal,https://www.postconsumerbrands.com/,
http://www.wikidata.org/entity/Q7233708,,http://www.postproperties.com/,
http://www.wikidata.org/entity/Q7234727,,,
http://www.wikidata.org/entity/Q7234777,submarine sandwich,http://potbelly.com/,
http://www.wikidata.org/entity/Q7234972,lumber,http://www.potlatchcorp.com/,
http://www.wikidata.org/entity/Q7235456,sportswear,http://www.pousheng.com/,
http://www.wikidata.org/entity/Q7236078,,https://www.powellind.com/,
http://www.wikidata.org/entity/Q7236196,,http://www.powerfilmsolar.com/,
http://www.wikidata.org/entity/Q7236318,financial services,https://www.powerfinancial.com/fr/,
http://www.wikidata.org/entity/Q7239519,,http://www.precast.com,
http://www.wikidata.org/entity/Q7239836,,http://www.preferredbank.com,
http://www.wikidata.org/entity/Q7240292,,http://prxi.com/,
http://www.wikidata.org/entity/Q7240331,,http://www.premier-oil.com/,
http://www.wikidata.org/entity/Q7240461,food,http://www.premiumbrandsholdings.com/,
http://www.wikidata.org/entity/Q7241570,,http://www.travelexpert.com.hk,
http://www.wikidata.org/entity/Q7241774,,http://www.prestigebrands.com,
http://www.wikidata.org/entity/Q7242563,,https://shop.pricesmart.com/,
http://www.wikidata.org/entity/Q7242653,,http://www.priceline.com,
http://www.wikidata.org/entity/Q7243076,,http://www.phpgroup.co.uk/,
http://www.wikidata.org/entity/Q7243481,,http://www.primerica.com,
http://www.wikidata.org/entity/Q7243481,,http://www.primericabusinessopportunity.com/,
http://www.wikidata.org/entity/Q7243481,,http://www.primericafna.com/,
http://www.wikidata.org/entity/Q7243481,,http://www.primericaworkshops.com/,
http://www.wikidata.org/entity/Q10947148,,,
http://www.wikidata.org/entity/Q10947175,,,
http://www.wikidata.org/entity/Q10947179,,,
http://www.wikidata.org/entity/Q10947993,,,
http://www.wikidata.org/entity/Q5265143,,http://www.destinationmaternitycorp.com/,
http://www.wikidata.org/entity/Q5265790,gold,http://www.detourgold.com,
http://www.wikidata.org/entity/Q5266685,,https://www.dcbbank.com,
http://www.wikidata.org/entity/Q5266838,list of IBM products,https://www.ibm.com/developerworks/mydeveloperworks/groups/service/html/communityview?communityUuid=96960515-2ea1-4391-8170-b0515d08e4da?lang=en,
http://www.wikidata.org/entity/Q5270080,,http://www.diagenic.com,
http://www.wikidata.org/entity/Q5270729,,https://www.diamondbank.com,
http://www.wikidata.org/entity/Q5270794,,http://www.diamondfoods.com/,
http://www.wikidata.org/entity/Q5270883,,http://www.diamondoffshore.com,
http://www.wikidata.org/entity/Q5272335,,http://www.dice.com,
http://www.wikidata.org/entity/Q5272601,,http://www.dickssportinggoods.com/,
http://www.wikidata.org/entity/Q5273784,,http://www.dickson.com.hk/,
http://www.wikidata.org/entity/Q5275716,,https://www.digi.com/,
http://www.wikidata.org/entity/Q5275736,,http://www.digimarc.com/,
http://www.wikidata.org/entity/Q5275805,,,
http://www.wikidata.org/entity/Q5275969,data center,http://www.digitalrealty.com,
http://www.wikidata.org/entity/Q5275978,software,https://www.digitalriver.com/,
http://www.wikidata.org/entity/Q5276343,,http://www.dignityfunerals.co.uk,
http://www.wikidata.org/entity/Q864641,,http://www.biopetrol-ind.com/,
http://www.wikidata.org/entity/Q864842,,http://www.biotest.de,
http://www.wikidata.org/entity/Q864923,Integration,http://info.singtel.com/,
http://www.wikidata.org/entity/Q865037,,http://www.twobirds.com/,
http://www.wikidata.org/entity/Q866463,water,http://www.jamnica.hr/,
http://www.wikidata.org/entity/Q866972,,http://www.vonage.com,
http://www.wikidata.org/entity/Q867714,pen,https://www.uniball.com/home/index.html,
http://www.wikidata.org/entity/Q868259,wind turbine,https://www.vestas.com,
http://www.wikidata.org/entity/Q868587,,https://www.spglobal.com/en/,
http://www.wikidata.org/entity/Q868679,,http://www.olc.co.jp/,
http://www.wikidata.org/entity/Q868679,,http://www.olc.co.jp/en/,
http://www.wikidata.org/entity/Q869251,,http://www.nishitetsu.co.jp,
http://www.wikidata.org/entity/Q869251,,http://www.nishitetsu.co.jp/en/,
http://www.wikidata.org/entity/Q871700,,http://www.unitedcontinentalholdings.com/,
http://www.wikidata.org/entity/Q872718,,http://www.bunzl.com/,
http://www.wikidata.org/entity/Q873447,,http://www.gerryweber.com/,
http://www.wikidata.org/entity/Q874131,,http://www.virginaustralia.com/au/en/about-us/company-overview/,
http://www.wikidata.org/entity/Q877090,,https://www.aeoncredit.co.jp/acs/index.html,
http://www.wikidata.org/entity/Q877536,software,http://www.emc.com/,
http://www.wikidata.org/entity/Q877766,,http://www.dermapharm.de,
http://www.wikidata.org/entity/Q879214,,http://www.bixolon.com,
http://www.wikidata.org/entity/Q880296,,http://www.blackhillscorp.com/ir/ir.htm,
http://www.wikidata.org/entity/Q880942,private equity,http://www.blackstone.com/,
http://www.wikidata.org/entity/Q884895,,http://www.hermle.de/,
http://www.wikidata.org/entity/Q886564,,http://www.saizeriya.co.jp/,
http://www.wikidata.org/entity/Q888133,,http://www.bobmobile.ag/,
http://www.wikidata.org/entity/Q889624,,https://www.leroymerlin.com,
http://www.wikidata.org/entity/Q889624,,https://www.leroymerlin.it,
http://www.wikidata.org/entity/Q890098,,http://www.bodycote.com/,
http://www.wikidata.org/entity/Q7457862,,http://www.severfield.com/,
http://www.wikidata.org/entity/Q7459934,,http://www.shxcoal.com/,
http://www.wikidata.org/entity/Q7461129,,http://www.shaftesbury.co.uk,
http://www.wikidata.org/entity/Q7487931,,http://www.molonggroup.com/,
http://www.wikidata.org/entity/Q7488456,,http://www.sihl.com.hk,
http://www.wikidata.org/entity/Q7489116,,http://www.sxjh.com.cn/,
http://www.wikidata.org/entity/Q7491142,,,
http://www.wikidata.org/entity/Q96100204,,http://www.duaputra.com,mailto:corsec@duaputra.com
http://www.wikidata.org/entity/Q96100205,,http://www.dharmasamudera.id,mailto:corporate@dsfi.id
http://www.wikidata.org/entity/Q96100206,,http://www.dssa.co.id,mailto:corsec@dss.co.id
http://www.wikidata.org/entity/Q96100207,,http://jbi.reqcode.com,mailto:duckkingjbi@theduckking.com
http://www.wikidata.org/entity/Q96100211,,http://www.dwigunalaksana.co.id,mailto:corporate.secretary@dwigunalaksana.co.id
http://www.wikidata.org/entity/Q96100212,,http://www.dyandramedia.com,mailto:corsec@dyandramedia.com
http://www.wikidata.org/entity/Q96100213,,http://www.eastparc.co.id,mailto:corp.secretary@eastparchotel.com
http://www.wikidata.org/entity/Q96100215,,http://www.electronic-city.com,
http://www.wikidata.org/entity/Q96100219,,http://www.bakrieland.com,mailto:info@bakrieland.com
http://www.wikidata.org/entity/Q96100221,,http://www.megapolitan-group.com,mailto:corporate.secretary@megapolitan-group.com
http://www.wikidata.org/entity/Q96100230,,http://www.envytech.co.id,mailto:corsec@envytech.co.id
http://www.wikidata.org/entity/Q96100233,,http://www.sep.co.id,mailto:corporate.secretary@sep.co.id
http://www.wikidata.org/entity/Q96100234,,https://sinergiplastama.co.id/,mailto:corporate@sinergiplastama.co.id
http://www.wikidata.org/entity/Q96100235,,http://www.estamultiusaha.co.id,mailto:corpsec@estamultiusaha.co.id
http://www.wikidata.org/entity/Q96100237,,http://www.fksmultiagro.com,mailto:corporate.secretary@fksmultiagro.co.id
http://www.wikidata.org/entity/Q96100238,,http://www.alfacentra.com,mailto:corsec@alfacentra.com
http://www.wikidata.org/entity/Q96100239,,http://www.hotelfitra.com,mailto:corsec@hotelfitra.com
http://www.wikidata.org/entity/Q96100240,,http://www.fmiindo.com,mailto:corsec@fmiindo.com
http://www.wikidata.org/entity/Q96100241,,http://www.sentrafood.co.id,mailto:secretary@sentrafood.co.id
http://www.wikidata.org/entity/Q96100245,,http://www.forzaland.com,mailto:corporate@forzaland.com
http://www.wikidata.org/entity/Q96100248,,http://www.gadingdevelopment.com,mailto:info@gadingdevelopment.com
http://www.wikidata.org/entity/Q96100249,,http://www.gunawansteel.com,mailto:secretary@gunawansteel.com
http://www.wikidata.org/entity/Q96100250,,http://ggs.co.id,mailto:corporate.secretary@vivere.co.id
http://www.wikidata.org/entity/Q96100251,,http://www.goldenenergymines.com,mailto:corsec@goldenenergymines.com
http://www.wikidata.org/entity/Q96100253,,http://www.gunungrajapaksi.com,mailto:gsg@gunungsteel.com
http://www.wikidata.org/entity/Q96100254,,http://www.gihon-indonesia.com,mailto:investor.relation@gihon-indonesia.com
http://www.wikidata.org/entity/Q96100263,,http://www.gtc.co.id,mailto:gtc.secretary@galva.co.id
http://www.wikidata.org/entity/Q96100264,,http://www.gmf-aeroasia.co.id,mailto:corporatecommunications@gmf-aeroasia.co.id
http://www.wikidata.org/entity/Q96100266,,http://www.tanjungbunga.com,mailto:corporate.secretary@tanjungbunga.com
http://www.wikidata.org/entity/Q96100267,,http://www.ptvti.co.id,mailto:corporatesecretary@ptvti.co.id
http://www.wikidata.org/entity/Q96100268,,http://www.garudafood.com,mailto:corporte.secretary@garudafood.co.id
http://www.wikidata.org/entity/Q96100269,,http://www.gapuraprima.com,mailto:corsecgpra@gapuraprima.com
http://www.wikidata.org/entity/Q96100271,,http://www.bupiin.com,mailto:cs@bupiin.com
http://www.wikidata.org/entity/Q96100272,,,mailto:corporate.secretary@gtb-indonesia.com
http://www.wikidata.org/entity/Q96100273,,http://www.greenwoodsejahtera.com,mailto:pr@greenwoodsejahtera.com
http://www.wikidata.org/entity/Q96100275,,http://hdx.co.id,mailto:anong.w@hdx.co.id
http://www.wikidata.org/entity/Q96100276,,http://www.hdi.co.id,mailto:corsec@hdi.co.id
http://www.wikidata.org/entity/Q96100277,,http://www.panasiagroup.co.id,mailto:secretary@panasiagroup.co.id
http://www.wikidata.org/entity/Q96100278,,http://www.herminahospitals.com,mailto:corporate.secretary@herminahospitals.com
http://www.wikidata.org/entity/Q96100279,,http://www.jatigroup.com,mailto:corsec@jatigroup.com
http://www.wikidata.org/entity/Q96100283,,http://www.hexindo-tbk.co.id,mailto:corporate@hexindo-tbk.co.id
http://www.wikidata.org/entity/Q96100286,,http://www.hyamn.com,mailto:hkmetalsutama@hyamn.com
http://www.wikidata.org/entity/Q96100296,,http://www.topikoki.com,mailto:corsec@topikoki.com
http://www.wikidata.org/entity/Q96100297,,,mailto:general@goodwayhotel.com
http://www.wikidata.org/entity/Q96100298,,http://www.saraswatiborobudur.com,mailto:corsec@ptsgl.com
http://www.wikidata.org/entity/Q96100300,,http://www.hrme.co.id,mailto:corsec@hrme.co.id
http://www.wikidata.org/entity/Q96100301,,http://www.harumenergy.com,mailto:corsec@harumenergy.com
http://www.wikidata.org/entity/Q96100302,,http://www.indonesia-air.com,mailto:corporate.secretary@indonesia-air.com
http://www.wikidata.org/entity/Q96100303,,http://www.ibstower.com,mailto:corsec@ibstower.com
http://www.wikidata.org/entity/Q96100306,,http://www.islandconcepts.com,mailto:corpsec@islandconcepts.com
http://www.wikidata.org/entity/Q96100307,,http://www.indopora.com,mailto:corporate_secretary@indopora.com
http://www.wikidata.org/entity/Q96100309,,,mailto:corporate@champion.co.id
http://www.wikidata.org/entity/Q96100314,,http://www.intikeramik.com,mailto:corpsecretary_legal@intikeramik.com
http://www.wikidata.org/entity/Q96100315,,http://www.indonesiaseafood.net,mailto:admin@indonesiaseafood.net
http://www.wikidata.org/entity/Q96100316,,http://www.impack-pratama.com,mailto:corporate.secretary@impack-pratama.com
http://www.wikidata.org/entity/Q96100320,,http://www.royalindo.id,mailto:corsec@royalindo.id
