business,googlenewsLabel,bbcnewsLabel,stockexchangeLabel,libofcongressLabel
http://www.wikidata.org/entity/Q18226797,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q18230610,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18230871,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18230881,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18233885,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q18235380,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q18289590,,,Mothers,
http://www.wikidata.org/entity/Q18324720,,,NASDAQ,
http://www.wikidata.org/entity/Q18324751,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q18324752,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q18327813,,,,
http://www.wikidata.org/entity/Q18328436,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18328772,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18335632,,,Tokyo Pro Market,
http://www.wikidata.org/entity/Q18337851,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q18339307,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q18341667,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q18343358,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q18343414,,,NASDAQ,
http://www.wikidata.org/entity/Q18344949,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q18345130,,,London Stock Exchange,
http://www.wikidata.org/entity/Q18349283,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q18378048,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q18378979,,,Australian Securities Exchange,nb2016006563
http://www.wikidata.org/entity/Q18380684,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18380686,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18380759,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18380760,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381030,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381038,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381101,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381203,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381208,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381232,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381250,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381258,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381303,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381316,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381388,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381405,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381411,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381414,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381418,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381421,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18381453,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q18385199,,,Dhaka Stock Exchange,n81037695
http://www.wikidata.org/entity/Q18385199,,,Chittagong Stock Exchange,n81037695
http://www.wikidata.org/entity/Q18385610,,,NASDAQ,
http://www.wikidata.org/entity/Q18387139,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q18387958,,,London Stock Exchange,
http://www.wikidata.org/entity/Q28974583,,,,
http://www.wikidata.org/entity/Q28974584,,,,
http://www.wikidata.org/entity/Q28974585,,,,
http://www.wikidata.org/entity/Q28974587,,,,
http://www.wikidata.org/entity/Q28974588,,,,
http://www.wikidata.org/entity/Q28974598,,,,
http://www.wikidata.org/entity/Q28974600,,,,
http://www.wikidata.org/entity/Q28975930,,,,
http://www.wikidata.org/entity/Q29000247,,,,
http://www.wikidata.org/entity/Q29000259,,,,
http://www.wikidata.org/entity/Q29000273,,,,
http://www.wikidata.org/entity/Q29000341,,,,
http://www.wikidata.org/entity/Q29000343,,,,
http://www.wikidata.org/entity/Q29002327,,,,
http://www.wikidata.org/entity/Q29026082,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q29026384,,,London Stock Exchange,
http://www.wikidata.org/entity/Q29051871,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q29097525,,,,no90012682
http://www.wikidata.org/entity/Q29114164,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q29123786,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q29168045,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q29207993,,,NASDAQ,
http://www.wikidata.org/entity/Q29359862,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q29436927,,,London Stock Exchange,
http://www.wikidata.org/entity/Q29467293,,,,
http://www.wikidata.org/entity/Q29468800,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q29468880,,,,
http://www.wikidata.org/entity/Q29468921,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q29469070,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q29469208,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q29533875,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q29560723,,,Euronext Brussels,
http://www.wikidata.org/entity/Q29561080,,,Euronext Brussels,
http://www.wikidata.org/entity/Q29561316,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q29569466,,,,
http://www.wikidata.org/entity/Q29641450,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q29641502,,,NASDAQ,
http://www.wikidata.org/entity/Q29921278,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q29982416,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q29995941,,,London Stock Exchange,
http://www.wikidata.org/entity/Q30026036,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q30100944,,,NASDAQ,
http://www.wikidata.org/entity/Q30153680,,,Alternative Investment Market,
http://www.wikidata.org/entity/Q30240565,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q30254920,,,Nasdaq Stockholm,
http://www.wikidata.org/entity/Q30256497,,,NASDAQ,
http://www.wikidata.org/entity/Q30256699,,,NASDAQ,
http://www.wikidata.org/entity/Q30256843,,,NASDAQ,
http://www.wikidata.org/entity/Q30260673,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q30261306,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q30262952,,,Bombay Stock Exchange,
http://www.wikidata.org/entity/Q30262952,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q30265906,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q30267502,,,NASDAQ,
http://www.wikidata.org/entity/Q30269225,,,Nasdaq Stockholm,
http://www.wikidata.org/entity/Q30269328,,,,
http://www.wikidata.org/entity/Q30269416,,,London Stock Exchange,
http://www.wikidata.org/entity/Q30272258,,,NASDAQ,
http://www.wikidata.org/entity/Q30282590,,,NASDAQ,
http://www.wikidata.org/entity/Q30283141,,,NASDAQ,
http://www.wikidata.org/entity/Q30283314,,,NASDAQ,
http://www.wikidata.org/entity/Q30283331,,,NASDAQ,
http://www.wikidata.org/entity/Q30283420,,,NASDAQ,
http://www.wikidata.org/entity/Q30283745,,,NASDAQ,
http://www.wikidata.org/entity/Q30284052,,,NASDAQ,
http://www.wikidata.org/entity/Q30284075,,,NASDAQ,
http://www.wikidata.org/entity/Q30285363,,,Bulgarian Stock Exchange,
http://www.wikidata.org/entity/Q30285463,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q30285756,,,NASDAQ,
http://www.wikidata.org/entity/Q30289308,,,NASDAQ,
http://www.wikidata.org/entity/Q30292482,,,NASDAQ,
http://www.wikidata.org/entity/Q30321616,,,NASDAQ,
http://www.wikidata.org/entity/Q30324186,,,OTC Markets Group,
http://www.wikidata.org/entity/Q30325409,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q30329357,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q30339125,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q30587865,,,,
http://www.wikidata.org/entity/Q30588251,,,NASDAQ,
http://www.wikidata.org/entity/Q30589593,,,,
http://www.wikidata.org/entity/Q30591272,,,NASDAQ,
http://www.wikidata.org/entity/Q30592672,,,,
http://www.wikidata.org/entity/Q30593058,,,,
http://www.wikidata.org/entity/Q30594536,,,,
http://www.wikidata.org/entity/Q30597808,,,,
http://www.wikidata.org/entity/Q30601683,,,,no99034470
http://www.wikidata.org/entity/Q30632940,,,,
http://www.wikidata.org/entity/Q30632955,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q30632958,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q30633393,,,,
http://www.wikidata.org/entity/Q30633569,,,,
http://www.wikidata.org/entity/Q30635731,,,BATS Global Markets,no2012106333
http://www.wikidata.org/entity/Q30635885,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q30636134,,,,
http://www.wikidata.org/entity/Q30637022,,,,
http://www.wikidata.org/entity/Q30637658,,,,
http://www.wikidata.org/entity/Q30639580,,,,
http://www.wikidata.org/entity/Q30640316,,,NASDAQ,
http://www.wikidata.org/entity/Q30640425,,,,
http://www.wikidata.org/entity/Q30642583,,,,
http://www.wikidata.org/entity/Q30642918,,,,
http://www.wikidata.org/entity/Q96100644,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100646,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100647,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100648,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100649,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100650,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100655,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100657,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100658,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100659,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100660,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100661,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100662,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100665,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100667,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100668,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100669,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100671,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100672,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100673,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100674,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100675,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100676,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100677,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100678,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100679,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100680,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100681,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100682,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100687,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100688,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100690,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100693,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100694,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100697,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100699,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100700,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100704,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100707,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100708,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100710,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100711,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96100712,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q96110861,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96110864,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112608,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112609,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112610,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112611,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112612,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112613,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112615,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112616,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112617,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112619,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112620,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112621,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112622,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112623,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112624,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112625,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112630,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112631,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112632,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112633,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112634,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112635,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112636,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112638,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112639,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112640,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112641,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112642,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112643,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112644,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112645,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112646,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112647,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112648,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112649,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112650,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112651,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112652,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112654,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112655,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112656,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112658,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112660,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112661,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112664,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112665,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112666,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112667,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112668,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112670,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112671,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112672,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112674,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112676,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q96112677,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q16974631,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16974682,,,NASDAQ,
http://www.wikidata.org/entity/Q16974697,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16974741,,,NASDAQ,
http://www.wikidata.org/entity/Q16974955,,,NASDAQ,
http://www.wikidata.org/entity/Q16975278,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16975402,,,NASDAQ,nb2007018657
http://www.wikidata.org/entity/Q16975567,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16975645,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16975735,,,London Stock Exchange,
http://www.wikidata.org/entity/Q16978036,,,,
http://www.wikidata.org/entity/Q16979157,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16980281,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16980395,,,New York Stock Exchange,no2011114905
http://www.wikidata.org/entity/Q16980420,,,London Stock Exchange,nb2015006967
http://www.wikidata.org/entity/Q16980428,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16980616,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16980647,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16980871,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16980898,,,New York Stock Exchange,no2013108629
http://www.wikidata.org/entity/Q16980911,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16981100,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16981175,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16981738,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16981865,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16981897,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16982326,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16982478,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16983192,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16983334,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16983368,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16983374,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16983587,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16983765,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16983837,,,New York Stock Exchange,nr95004102
http://www.wikidata.org/entity/Q16984071,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16984125,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16984125,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q16984162,,,New York Stock Exchange,n78090835
http://www.wikidata.org/entity/Q16984188,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16984499,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q16984522,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16984566,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q16984598,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16984687,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16984856,,,Alternative Investment Market,
http://www.wikidata.org/entity/Q16985220,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985285,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985313,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985436,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985452,,,NASDAQ,
http://www.wikidata.org/entity/Q16985465,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985644,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985774,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985829,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16985911,,,NASDAQ,
http://www.wikidata.org/entity/Q16986288,,,New York Stock Exchange,no2002113241
http://www.wikidata.org/entity/Q16986355,,,NASDAQ,
http://www.wikidata.org/entity/Q16986417,,,New York Stock Exchange,n81041569
http://www.wikidata.org/entity/Q16986877,,,New York Stock Exchange,no2016113860
http://www.wikidata.org/entity/Q16987133,,,London Stock Exchange,
http://www.wikidata.org/entity/Q16987251,,,London Stock Exchange,no2001018657
http://www.wikidata.org/entity/Q16987518,,,London Stock Exchange,
http://www.wikidata.org/entity/Q16987739,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q16987966,,,,
http://www.wikidata.org/entity/Q16988318,,,NASDAQ,
http://www.wikidata.org/entity/Q16988355,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16988436,,,Borsa Istanbul,
http://www.wikidata.org/entity/Q16988699,,,NASDAQ,
http://www.wikidata.org/entity/Q16988748,,,NASDAQ,
http://www.wikidata.org/entity/Q16989200,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q16991690,,,NASDAQ,
http://www.wikidata.org/entity/Q16992353,,,NASDAQ,
http://www.wikidata.org/entity/Q16992684,,,NASDAQ,
http://www.wikidata.org/entity/Q16993447,,,NASDAQ,
http://www.wikidata.org/entity/Q16993862,,,NASDAQ,
http://www.wikidata.org/entity/Q16994021,,,NASDAQ,
http://www.wikidata.org/entity/Q16994357,,,,
http://www.wikidata.org/entity/Q16994588,,,NASDAQ,
http://www.wikidata.org/entity/Q16994758,,,London Stock Exchange,
http://www.wikidata.org/entity/Q16994890,,,NASDAQ,
http://www.wikidata.org/entity/Q16994999,,,Nigerian Stock Exchange,
http://www.wikidata.org/entity/Q16995338,,,NASDAQ,
http://www.wikidata.org/entity/Q16995776,,,NASDAQ,
http://www.wikidata.org/entity/Q16996000,,,NASDAQ,
http://www.wikidata.org/entity/Q16996073,,,NASDAQ,
http://www.wikidata.org/entity/Q16996714,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16996714,,,NASDAQ,
http://www.wikidata.org/entity/Q16996938,,,NASDAQ,
http://www.wikidata.org/entity/Q16997126,,,NASDAQ,
http://www.wikidata.org/entity/Q16997218,,,NASDAQ,
http://www.wikidata.org/entity/Q16997283,,,NASDAQ,
http://www.wikidata.org/entity/Q16997309,,,NASDAQ,
http://www.wikidata.org/entity/Q16997468,,,London Stock Exchange,nb2014026437
http://www.wikidata.org/entity/Q16997473,,,London Stock Exchange,nb2016025281
http://www.wikidata.org/entity/Q16997477,,,London Stock Exchange,
http://www.wikidata.org/entity/Q16997495,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q16997523,,,NASDAQ,
http://www.wikidata.org/entity/Q16997846,,,NASDAQ,
http://www.wikidata.org/entity/Q16997963,,,NASDAQ,
http://www.wikidata.org/entity/Q11402354,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11402354,,,Sapporo Securities Exchange,
http://www.wikidata.org/entity/Q11402466,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11402466,,,Sapporo Securities Exchange,
http://www.wikidata.org/entity/Q11403739,,,Sapporo Securities Exchange,
http://www.wikidata.org/entity/Q11404108,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11411383,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11415802,,,Nagoya Stock Exchange,
http://www.wikidata.org/entity/Q11420345,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11433765,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11433765,,,Nagoya Stock Exchange,
http://www.wikidata.org/entity/Q11435639,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11441729,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11449251,,,Mothers,
http://www.wikidata.org/entity/Q11455891,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11456207,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q11456207,,,Nagoya Stock Exchange,
http://www.wikidata.org/entity/Q11456207,,,Osaka Exchange,
http://www.wikidata.org/entity/Q11464265,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q10888016,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10888048,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7381282,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7382830,,,NASDAQ,
http://www.wikidata.org/entity/Q7385157,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q5750671,,,NASDAQ,
http://www.wikidata.org/entity/Q5752816,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q4651363,,,Santiago Stock Exchange,
http://www.wikidata.org/entity/Q4652213,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q4652302,,,NASDAQ,
http://www.wikidata.org/entity/Q4652322,,,Tadawul,
http://www.wikidata.org/entity/Q4652383,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q7501286,,,NASDAQ,
http://www.wikidata.org/entity/Q7502645,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7503323,,,NASDAQ,
http://www.wikidata.org/entity/Q7505672,,,NASDAQ,
http://www.wikidata.org/entity/Q7510851,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q7512309,,,NASDAQ,
http://www.wikidata.org/entity/Q7512923,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7516369,,,NASDAQ,
http://www.wikidata.org/entity/Q7516369,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q11785216,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q11785989,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q11785993,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q11785995,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q11786576,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q6025654,,,Indonesia Stock Exchange,nr99040559
http://www.wikidata.org/entity/Q6028443,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6029640,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q6029685,,,NASDAQ,
http://www.wikidata.org/entity/Q6030483,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q6031376,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q6031606,,,,
http://www.wikidata.org/entity/Q4745391,,,NASDAQ,
http://www.wikidata.org/entity/Q4745709,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q4747070,,,London Stock Exchange,
http://www.wikidata.org/entity/Q15942252,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q6367245,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6375096,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q6385678,,,London Stock Exchange,
http://www.wikidata.org/entity/Q6386533,,,NASDAQ,
http://www.wikidata.org/entity/Q6387063,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6389159,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7641848,,,Nasdaq Helsinki,
http://www.wikidata.org/entity/Q7643493,,,NASDAQ,
http://www.wikidata.org/entity/Q7644560,,,NASDAQ,
http://www.wikidata.org/entity/Q7645042,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q7649295,,,NASDAQ,
http://www.wikidata.org/entity/Q7658810,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7658825,,,NASDAQ,
http://www.wikidata.org/entity/Q7658825,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7662396,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7662405,,,NASDAQ,
http://www.wikidata.org/entity/Q12218555,,,Tadawul,
http://www.wikidata.org/entity/Q12218557,,,Tadawul,
