business,businessLabel,officialnameLabel,shortnameLabel,locationLabel,countryLabel
http://www.wikidata.org/entity/Q13180359,Crystal Finance Ltd.,Crystal Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13180434,Khandbari Development Bank Ltd,Khandbari Development Bank Ltd,,,Nepal
http://www.wikidata.org/entity/Q13180659,Gulmi Bikas Bank Ltd.,Gulmi Bikas Bank Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13180715,Gorkha Finance Ltd.,Gorkha Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13180729,Gorkhapatra Sansthan,,,,
http://www.wikidata.org/entity/Q13180788,Grand Bank Nepal Limited,Grand Bank Nepal Limited,,,Nepal
http://www.wikidata.org/entity/Q13180801,Global IME Bank,,,,Nepal
http://www.wikidata.org/entity/Q13181153,Janata Bank Nepal Limited,Janata Bank Nepal Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13181161,Best Finance Company Ltd.,Best Finance Company Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13181161,Best Finance Company Ltd.,General Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13181317,Zenith Finance Limited,Zenith Finance Limited,,,Nepal
http://www.wikidata.org/entity/Q13181322,Jebils Finance Ltd.,Jebils Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13181584,Deprosc Laghubitta Bittiya Sanstha Limited,Deprosc Laghubitta Bittiya Sanstha Limited,,,Nepal
http://www.wikidata.org/entity/Q13182578,NagBeli LaghuBitta Bikas Bank Ltd.,NagBeli LaghuBitta Bikas Bank Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13182691,Nilgiri Bikas Bank Limited,Nilgiri Bikas Bank Limited,,,Nepal
http://www.wikidata.org/entity/Q13182735,Nepal Aawas Finance Limited,Nepal Aawas Finance Limited,,,Nepal
http://www.wikidata.org/entity/Q13182740,Nepal SBI Bank Limited,,,,Nepal
http://www.wikidata.org/entity/Q13182744,Nepal Investment Bank Limited,,,,Nepal
http://www.wikidata.org/entity/Q13182749,Nepal Community Development Bank Ltd.,Nepal Community Development Bank Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13182754,Nepal Consumer Development Bank Ltd.,Nepal Consumer Development Bank Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13182773,Nepal Finance Ltd.,Nepal Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13183151,Paschimanchal Finance Co. Ltd.,Paschimanchal Finance Co. Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13183194,Patan Finance Limited,Patan Finance Limited,,,Nepal
http://www.wikidata.org/entity/Q13183293,Peoples Finance Ltd.,Peoples Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13183419,Pokhara Finance Ltd.,Pokhara Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13183597,Professional Bikas Bank Ltd.,Professional Bikas Bank Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13184141,Bank of Kathmandu Ltd.,,,,Nepal
http://www.wikidata.org/entity/Q13184564,Manjushree Finance Ltd.,Manjushree Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13184685,Multipurpose Finance Company Limited,Multipurpose Finance Company Limited,,,Nepal
http://www.wikidata.org/entity/Q13185421,Raptibheri Bikas Bank Ltd.,Raptibheri Bikas Bank Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13185589,Reliance Finance Ltd.,Reliance Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13185689,Laxmi Bank Limited,,,,Nepal
http://www.wikidata.org/entity/Q13185752,Lalitpur Finance Ltd.,Lalitpur Finance Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13186382,Subha Laxmi Finance Co. Ltd.,Subha Laxmi Finance Co. Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13186831,Sanima Bank,,,,Nepal
http://www.wikidata.org/entity/Q13186934,Citizens Bank International,,,,Nepal
http://www.wikidata.org/entity/Q13187345,Swastik Merchant Finance Co. Ltd.,Swastik Merchant Finance Co. Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13187359,Swabalamban Laghubitta Bittiya Sanstha Limited,Swabalamban Laghubitta Bittiya Sanstha Limited,,,Nepal
http://www.wikidata.org/entity/Q13187498,Hamro Bikas Bank Ltd.,Hamro Bikas Bank Ltd.,,,Nepal
http://www.wikidata.org/entity/Q13187545,Himalayan Finance Limited (Bittiya Sanstha),Himalayan Finance Limited (Bittiya Sanstha),,,Nepal
http://www.wikidata.org/entity/Q13218598,NatWest Group,,,,United Kingdom
http://www.wikidata.org/entity/Q13227919,Tata Consultancy Services,,,,India
http://www.wikidata.org/entity/Q13359824,Immobilière Dassault,,,,
http://www.wikidata.org/entity/Q13403399,Kirin Brewery Company,,,,Japan
http://www.wikidata.org/entity/Q13410248,Sunac China,,,,People's Republic of China
http://www.wikidata.org/entity/Q13411196,Zhuhai Holdings Investment,,,,
http://www.wikidata.org/entity/Q13411198,AcrossAsia Limited,,,,
http://www.wikidata.org/entity/Q13411199,Multifield International Holdings,,,,
http://www.wikidata.org/entity/Q13416787,Engie,,,Paris,France
http://www.wikidata.org/entity/Q13425917,China Healthcare Enterprise,,,,
http://www.wikidata.org/entity/Q13479439,Tianjin Port Holdings,,,,People's Republic of China
http://www.wikidata.org/entity/Q13479653,Okuma Corporation,,,Nagoya,Japan
http://www.wikidata.org/entity/Q13519377,Linas Agro Group,LINAS AGRO GROUP AB,,,Lithuania
http://www.wikidata.org/entity/Q13522860,Helicos Biosciences,,,,United States of America
http://www.wikidata.org/entity/Q13529408,Brookfield Infrastructure Partners,,,,
http://www.wikidata.org/entity/Q13529413,Corby Distilleries,,,,Canada
http://www.wikidata.org/entity/Q13529414,Dundee Real Estate Investment Trust,,,,
http://www.wikidata.org/entity/Q13529428,Gluskin Sheff,,,,
http://www.wikidata.org/entity/Q13529429,Harvest Operations,,,,Canada
http://www.wikidata.org/entity/Q13529431,Methanex,,,,
http://www.wikidata.org/entity/Q13529435,New Gold,,,,
http://www.wikidata.org/entity/Q13529447,NovaGold Resources,,,,
http://www.wikidata.org/entity/Q19758662,Kintetsu Group Holdings,"Kintetsu Group Holdings Co., Ltd.",,,Japan
http://www.wikidata.org/entity/Q19758662,Kintetsu Group Holdings,近鉄グループホールディングス株式会社,,,Japan
http://www.wikidata.org/entity/Q19794663,Q19794663,,,,South Korea
http://www.wikidata.org/entity/Q19798117,In Construction,,,,
http://www.wikidata.org/entity/Q19799775,Voxeljet,,,,Germany
http://www.wikidata.org/entity/Q19801094,Q19801094,,,,
http://www.wikidata.org/entity/Q19817859,Joyoung,,,,People's Republic of China
http://www.wikidata.org/entity/Q19818611,Concordia Healthcare Corp,,,,Canada
http://www.wikidata.org/entity/Q19836801,Jete Power Holdings,,,,
http://www.wikidata.org/entity/Q19839259,Uniper,Uniper SE,,Düsseldorf,Germany
http://www.wikidata.org/entity/Q19840026,CRRC,,,,People's Republic of China
http://www.wikidata.org/entity/Q19844857,Genvon Group,,,,
http://www.wikidata.org/entity/Q19845346,China Aircraft Leasing,,,,
http://www.wikidata.org/entity/Q19851435,Q19851435,,,,
http://www.wikidata.org/entity/Q19851515,Q19851515,,,,People's Republic of China
http://www.wikidata.org/entity/Q19852186,Q19852186,,,,People's Republic of China
http://www.wikidata.org/entity/Q19852921,Q19852921,,,,People's Republic of China
http://www.wikidata.org/entity/Q19853783,Q19853783,,,,
http://www.wikidata.org/entity/Q19853807,Q19853807,,,,
http://www.wikidata.org/entity/Q19853970,Q19853970,,,,People's Republic of China
http://www.wikidata.org/entity/Q19854317,Vipshop,,,,People's Republic of China
http://www.wikidata.org/entity/Q19854665,Mobile Internet (China),,,,
http://www.wikidata.org/entity/Q19854969,Q19854969,,,,
http://www.wikidata.org/entity/Q19855063,Q19855063,,,,
http://www.wikidata.org/entity/Q19855135,Lens Technology,,,,People's Republic of China
http://www.wikidata.org/entity/Q19863999,Team Health Holdings,,,,United States of America
http://www.wikidata.org/entity/Q19865761,"Ventas, Inc.",,,,
http://www.wikidata.org/entity/Q19866242,Catalent Pharma Solutions,,,,
http://www.wikidata.org/entity/Q19866632,ClearSign Combustion,,,,United States of America
http://www.wikidata.org/entity/Q19867294,WPX Energy,,,,United States of America
http://www.wikidata.org/entity/Q19867417,SeaChange International,,,,
http://www.wikidata.org/entity/Q19868026,PRA Group,,,,United States of America
http://www.wikidata.org/entity/Q19868064,DiMera family,,,,
http://www.wikidata.org/entity/Q19868261,STX Entertainment,,,,United States of America
http://www.wikidata.org/entity/Q19872934,Domain Group,,,,Australia
http://www.wikidata.org/entity/Q19873469,Bio-Techne,,,,
http://www.wikidata.org/entity/Q19873630,Graphite Enterprise Trust,,,,
http://www.wikidata.org/entity/Q19876423,Hyster-Yale Materials Handling,,,,
http://www.wikidata.org/entity/Q19877253,Immutep,,,,
http://www.wikidata.org/entity/Q19882011,Synageva,,,,United States of America
http://www.wikidata.org/entity/Q19883130,Yan Tat Group,,,,
http://www.wikidata.org/entity/Q19895427,Pricol,,,,India
http://www.wikidata.org/entity/Q19898508,Sun TV Network,,,,
http://www.wikidata.org/entity/Q19903212,Cherokee,,,,United States of America
http://www.wikidata.org/entity/Q19903249,DWF LLP,,,,United Kingdom
http://www.wikidata.org/entity/Q19903338,Indivior,,,,United Kingdom
http://www.wikidata.org/entity/Q19903465,Momentum Metropolitan Holdings Limited,,,,South Africa
http://www.wikidata.org/entity/Q19903490,Navient,,,,United States of America
http://www.wikidata.org/entity/Q19903647,Byco Petroleum,,,,Pakistan
http://www.wikidata.org/entity/Q19903773,Varonis Systems,,,,
http://www.wikidata.org/entity/Q19923099,Hewlett Packard Enterprise,,,,United States of America
http://www.wikidata.org/entity/Q19939177,BNK Financial Group,,,,South Korea
http://www.wikidata.org/entity/Q19939294,Q19939294,,,,South Korea
http://www.wikidata.org/entity/Q19939621,Q19939621,,,,South Korea
http://www.wikidata.org/entity/Q19940426,Q19940426,,,,South Korea
http://www.wikidata.org/entity/Q19941368,T'way Holdings,T'way Holdings Incorporation,,,
http://www.wikidata.org/entity/Q19941368,T'way Holdings,주식회사 티웨이홀딩스,,,
http://www.wikidata.org/entity/Q19985983,CK Asset Holdings Limited,,,,
http://www.wikidata.org/entity/Q20011294,Interactive Brokers,,,New York City,United States of America
http://www.wikidata.org/entity/Q20022777,Sanderson Farms,,,,United States of America
http://www.wikidata.org/entity/Q20022836,3SBio,,,,
http://www.wikidata.org/entity/Q20022866,GOLDEN POWER GROUP HOLDINGS LIMITED,,,,
http://www.wikidata.org/entity/Q20032280,Biomed-Lublin,,,Lublin,Poland
http://www.wikidata.org/entity/Q20035704,China Evergrande New Energy Vehicle,,,,
http://www.wikidata.org/entity/Q20044058,GMO Financial Holdings,"GMO Financial Holdings, Inc.",,,
http://www.wikidata.org/entity/Q20044058,GMO Financial Holdings,GMOフィナンシャルホールディングス株式会社,,,
http://www.wikidata.org/entity/Q20047296,Magellan Health,,,,United States of America
http://www.wikidata.org/entity/Q20051726,Metallurgical Corporation of China Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q20062785,Shanghai DZH Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q20062810,Q20062810,,,,
http://www.wikidata.org/entity/Q20062818,Q20062818,,,,People's Republic of China
http://www.wikidata.org/entity/Q20063580,"Zhuzhou Smelter Group Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q20063780,Haichang Ocean Park Holdings Ltd.,,,,
http://www.wikidata.org/entity/Q20065324,Pharmacyclics,,,,United States of America
http://www.wikidata.org/entity/Q20075394,Q20075394,,,,Ukraine
http://www.wikidata.org/entity/Q20088582,CETIN,CEIN a.s.,,Prague,Czech Republic
http://www.wikidata.org/entity/Q20117829,Sinopec SSC,,,,People's Republic of China
http://www.wikidata.org/entity/Q20136005,Skillsoft,,,,
http://www.wikidata.org/entity/Q20182011,Jinko Solar,,,,
http://www.wikidata.org/entity/Q20183163,Union Pacific Corporation,,,,
http://www.wikidata.org/entity/Q20255243,Emissioni Oy,,,,Finland
http://www.wikidata.org/entity/Q20311412,APA Group,,,,
http://www.wikidata.org/entity/Q20311716,Axovant Sciences,,,,
http://www.wikidata.org/entity/Q20312439,Alumasc Group,,,,
http://www.wikidata.org/entity/Q20312646,Associated British Engineering,,,,
http://www.wikidata.org/entity/Q20313041,Angel Broking,,,,
http://www.wikidata.org/entity/Q20313075,Anglesey Mining,,,,United Kingdom
http://www.wikidata.org/entity/Q20313335,Bioquell,,,,
http://www.wikidata.org/entity/Q20387483,BinDawood Stores,,,,Saudi Arabia
http://www.wikidata.org/entity/Q20401353,Saudi Steel Pipe Co.,الشركة السعودية لأنابيب الصلب,,,Saudi Arabia
http://www.wikidata.org/entity/Q20401373,Saudi Marketing Co.,الشركة السعودية للتسويق,,,Saudi Arabia
http://www.wikidata.org/entity/Q20401398,SACO Hardware,الشركة السعودية للعدد والأدوات,,Riyadh,Saudi Arabia
http://www.wikidata.org/entity/Q20401447,United Electronics Co.,الشركة المتحدة للإلكترونيات,,,Saudi Arabia
http://www.wikidata.org/entity/Q20401470,National Petrochemical Co.,الشركة الوطنية للبتروكيماويات,,,Saudi Arabia
http://www.wikidata.org/entity/Q20401488,National Medical Care Co.,الشركة الوطنية للرعاية الطبية,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403013,Abdullah A. M. Al-Khodari Sons Co.,شركة أبناء عبدالله عبدالمحسن الخضري,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403080,Umm Al-Qura Cement Co.,شركة أسمنت ام القرى,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403103,Al Jouf Cement Co.,شركة أسمنت الجوف,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403120,Hail Cement Comany,شركة أسمنت حائل,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403142,Dremas House Co.,شركة دريم هاوس,,,Saudi Arabia
http://www.wikidata.org/entity/Q17035127,Q17035127,,,,People's Republic of China
http://www.wikidata.org/entity/Q17035250,Q17035250,,,,People's Republic of China
http://www.wikidata.org/entity/Q17035269,Q17035269,,,,
http://www.wikidata.org/entity/Q17035273,Q17035273,,,,
http://www.wikidata.org/entity/Q17035276,Xingda International Holdings Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q17035442,Primeview Holdings,,,,
http://www.wikidata.org/entity/Q17035555,Q17035555,,,,
http://www.wikidata.org/entity/Q17035626,AMCO United Holding Limited,,,,
http://www.wikidata.org/entity/Q17035702,Shuanghua Holdings Limited,,,,
http://www.wikidata.org/entity/Q17035756,Q17035756,,,,People's Republic of China
http://www.wikidata.org/entity/Q17035822,Q17035822,,,,
http://www.wikidata.org/entity/Q17035891,Q17035891,,,,People's Republic of China
http://www.wikidata.org/entity/Q17036112,Q17036112,,,,
http://www.wikidata.org/entity/Q17036155,Q17036155,,,,
http://www.wikidata.org/entity/Q17036182,Softcat,,,,United Kingdom
http://www.wikidata.org/entity/Q17036245,Telecom Service One Holdings Ltd,,,,
http://www.wikidata.org/entity/Q17038246,"Tecom Co., Ltd.",,,,
http://www.wikidata.org/entity/Q17038272,Q17038272,,,,
http://www.wikidata.org/entity/Q17038275,ZMFY Automobile Glass Services Limited,,,,
http://www.wikidata.org/entity/Q17038321,Q17038321,,,,
http://www.wikidata.org/entity/Q17038403,Infinity Financial Group,,,,
http://www.wikidata.org/entity/Q17038493,Tempus Holdings,,,,
http://www.wikidata.org/entity/Q17038496,Jiuquan Steel,,,,People's Republic of China
http://www.wikidata.org/entity/Q17038587,Henan Yuneng Holdings Co Ltd,,,,People's Republic of China
http://www.wikidata.org/entity/Q17038681,"BOHAI LEASING CO.,LTD",,,,People's Republic of China
http://www.wikidata.org/entity/Q17038701,Q17038701,,,,
http://www.wikidata.org/entity/Q17038709,SEEC Media Group Limited,,,,
http://www.wikidata.org/entity/Q17038767,Q17038767,,,,People's Republic of China
http://www.wikidata.org/entity/Q17038791,Yoozoo Games,,,,People's Republic of China
http://www.wikidata.org/entity/Q17038970,Q17038970,,,,
http://www.wikidata.org/entity/Q17038989,CCID CONSULTING COMPANY LIMITED,,,,
http://www.wikidata.org/entity/Q17039063,Q17039063,,,,
http://www.wikidata.org/entity/Q17039213,Panda Green Energy Group,,,,People's Republic of China
http://www.wikidata.org/entity/Q17039222,Golden Agri-Resources,,,,Singapore
http://www.wikidata.org/entity/Q17039229,New Silkroad Culturaltainment Limited,,,,
http://www.wikidata.org/entity/Q17039375,"GOLDLEAF JEWELRY CO., LTD",,,,People's Republic of China
http://www.wikidata.org/entity/Q17039391,Beijing Sports and Entertainment,,,,
http://www.wikidata.org/entity/Q17039418,"GUIZHOU TYRE CO.,LTD.",,,,People's Republic of China
http://www.wikidata.org/entity/Q17039489,Q17039489,,,,People's Republic of China
http://www.wikidata.org/entity/Q17039499,Good Resources Holdings,,,,
http://www.wikidata.org/entity/Q17039511,PAK TAK INTERNATIONAL LIMITED,,,,
http://www.wikidata.org/entity/Q17039563,Q17039563,,,,People's Republic of China
http://www.wikidata.org/entity/Q17039686,Q17039686,,,,
http://www.wikidata.org/entity/Q17039829,"Qingdao TGOOD Electric Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q17039849,China Opto Holdings Limited,,,,
http://www.wikidata.org/entity/Q17039853,Q17039853,,,,
http://www.wikidata.org/entity/Q17039924,Q17039924,,,,People's Republic of China
http://www.wikidata.org/entity/Q17039971,AN HUI WENERGY COMPANY LIMITED,,,,People's Republic of China
http://www.wikidata.org/entity/Q17040044,"China Traditional Chinese Medicine Co., Ltd.",,,,
http://www.wikidata.org/entity/Q17040050,Yingde Gases Group Company Limited,,,,
http://www.wikidata.org/entity/Q17040122,Yi Hua Holdings,,,,
http://www.wikidata.org/entity/Q17040154,Brilliance Worldwide Holdings Limited,,,,
http://www.wikidata.org/entity/Q17040325,Goldleaf Jewelry Company Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q17040480,Q17040480,,,,People's Republic of China
http://www.wikidata.org/entity/Q17040535,Q17040535,,,,
http://www.wikidata.org/entity/Q17040563,Q17040563,,,,
http://www.wikidata.org/entity/Q17040571,Directel Holdings Limited,,,,
http://www.wikidata.org/entity/Q17040703,KANTONE HOLDINGS LIMITED,,,,
http://www.wikidata.org/entity/Q17040729,Silver Base Group Holdings Limited,,,,
http://www.wikidata.org/entity/Q17040735,Q17040735,,,,
http://www.wikidata.org/entity/Q17040762,WPG Resources Ltd,,,,Australia
http://www.wikidata.org/entity/Q17040767,Q17040767,,,,People's Republic of China
http://www.wikidata.org/entity/Q17040770,Q17040770,,,,People's Republic of China
http://www.wikidata.org/entity/Q17040811,Mingyuan Medicare Development Company Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q17040811,Mingyuan Medicare Development Company Limited,,,,Bermuda
http://www.wikidata.org/entity/Q17040867,GUANGDONG TANNERY LIMITED,,,,People's Republic of China
http://www.wikidata.org/entity/Q17040878,KAM HING INTERNATIONAL HOLDINGS LIMITED,,,,
http://www.wikidata.org/entity/Q17040886,Art Group Holdings,,,,
http://www.wikidata.org/entity/Q17040963,Green Energy Group Limited|,,,,
http://www.wikidata.org/entity/Q17040981,International Business Settlement,,,,
http://www.wikidata.org/entity/Q17041246,Q17041246,,,,
http://www.wikidata.org/entity/Q17041361,Q17041361,,,,
http://www.wikidata.org/entity/Q17041413,Q17041413,,,,
http://www.wikidata.org/entity/Q17041529,Q17041529,,,,People's Republic of China
http://www.wikidata.org/entity/Q17041552,"ZHUHAI ZHONGFU ENTERPRISE CO.,LTD.",,,,People's Republic of China
http://www.wikidata.org/entity/Q17049669,Argo Group,,,,
http://www.wikidata.org/entity/Q17049674,Imperial Hotel,"Imperial Hotel, Ltd.",,,Japan
http://www.wikidata.org/entity/Q17049674,Imperial Hotel,株式会社 帝国ホテル,,,Japan
http://www.wikidata.org/entity/Q17050423,CarGurus,,,,
http://www.wikidata.org/entity/Q17051079,Mahaka Media,Mahaka Media Tbk,,,Indonesia
http://www.wikidata.org/entity/Q17051348,Comverse,,,,United States of America
http://www.wikidata.org/entity/Q17051834,Invocare Limited,,,,
http://www.wikidata.org/entity/Q17051868,Poshmark,,,,United States of America
http://www.wikidata.org/entity/Q17053415,Gaursons India,,,,
http://www.wikidata.org/entity/Q17054681,Tsinghua Holdings,,,,People's Republic of China
http://www.wikidata.org/entity/Q17054976,Metro Realty,Metro Realty Tbk,,,Indonesia
http://www.wikidata.org/entity/Q17056661,Institutional Investor Advisory Services,,,,
http://www.wikidata.org/entity/Q17056780,Invepar,,,,Brazil
http://www.wikidata.org/entity/Q17058554,United Tractors,United Tractors Tbk,,,Indonesia
http://www.wikidata.org/entity/Q17059061,Xaar plc,,,,
http://www.wikidata.org/entity/Q17059182,Q17059182,,,,
http://www.wikidata.org/entity/Q17059354,Q17059354,,,,People's Republic of China
http://www.wikidata.org/entity/Q17059500,Q17059500,,,,
http://www.wikidata.org/entity/Q17059770,HIGH FASHION INTERNATIONAL LIMITED,,,,
http://www.wikidata.org/entity/Q17059824,Yuanda China Holdings Limited,,,,
http://www.wikidata.org/entity/Q17059837,Q17059837,,,,
http://www.wikidata.org/entity/Q17059899,"ZHUHAI PORT CO., LTD",,,,People's Republic of China
http://www.wikidata.org/entity/Q17060278,China Modern Dairy Holdings Ltd.,,,,
http://www.wikidata.org/entity/Q17060372,Q17060372,,,,People's Republic of China
http://www.wikidata.org/entity/Q17060652,ABC MULTIACTIVE LIMITED,,,,
http://www.wikidata.org/entity/Q11143325,Prosperity REIT,,,,
http://www.wikidata.org/entity/Q11143927,Asia Standard International Group,,,,
http://www.wikidata.org/entity/Q11144804,China NT Pharma Group Company Limited,,,,
http://www.wikidata.org/entity/Q11144887,Q11144887,,,,
http://www.wikidata.org/entity/Q11144998,Q11144998,,,,
http://www.wikidata.org/entity/Q11145000,Q11145000,,,,People's Republic of China
http://www.wikidata.org/entity/Q11145133,Tysan Group,,,,
http://www.wikidata.org/entity/Q11145166,China Investment Development Limited,,,,
http://www.wikidata.org/entity/Q11145189,Ruixin International,,,,
http://www.wikidata.org/entity/Q11145192,Q11145192,,,,People's Republic of China
http://www.wikidata.org/entity/Q11145201,Q11145201,,,,
http://www.wikidata.org/entity/Q11145618,Yanghe Distillery,,,,People's Republic of China
http://www.wikidata.org/entity/Q11147015,Honbridge Holdings Limited,,,,
http://www.wikidata.org/entity/Q11148463,Q11148463,,,,People's Republic of China
http://www.wikidata.org/entity/Q11148464,Q11148464,,,,People's Republic of China
http://www.wikidata.org/entity/Q11148475,Zhejiang Shibao Company Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q11148741,Zhejiang Guangsha Company Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q11149068,Q11149068,,,,People's Republic of China
http://www.wikidata.org/entity/Q11149155,Hosa International Limited,,,,
http://www.wikidata.org/entity/Q11149232,Lonkey Industrial,,,,People's Republic of China
http://www.wikidata.org/entity/Q11149577,Q11149577,,,,
http://www.wikidata.org/entity/Q11149994,Q11149994,,,,People's Republic of China
http://www.wikidata.org/entity/Q11150461,Q11150461,,,,
http://www.wikidata.org/entity/Q11150502,Haitian Energy International Limited,,,,
http://www.wikidata.org/entity/Q11150697,Strong Petrochemical Holdings Limited,,,,
http://www.wikidata.org/entity/Q11150772,"HAINAN HAIDE INDUSTRY CO.,LTD",,,,People's Republic of China
http://www.wikidata.org/entity/Q11150906,Q11150906,,,,People's Republic of China
http://www.wikidata.org/entity/Q11151144,Q11151144,,,,
http://www.wikidata.org/entity/Q11151145,Q11151145,,,,
http://www.wikidata.org/entity/Q11151255,Shenzhen Hirisun Technology Incorporated,,,,People's Republic of China
http://www.wikidata.org/entity/Q11151280,Q11151280,,,,People's Republic of China
http://www.wikidata.org/entity/Q11151439,Hilong Holding Limited,,,,
http://www.wikidata.org/entity/Q11151443,Shanghai Hyron Software,,,,People's Republic of China
http://www.wikidata.org/entity/Q11151494,Q11151494,,,,People's Republic of China
http://www.wikidata.org/entity/Q11152803,Q11152803,,,,People's Republic of China
http://www.wikidata.org/entity/Q11152843,Q11152843,,,,People's Republic of China
http://www.wikidata.org/entity/Q11152844,Q11152844,,,,People's Republic of China
http://www.wikidata.org/entity/Q11152850,AVIC International Holdings,,,,
http://www.wikidata.org/entity/Q11152852,Q11152852,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153004,Q11153004,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153040,Q11153040,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153047,Q11153047,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153048,Q11153048,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153055,Q11153055,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153060,Q11153060,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153061,Q11153061,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153063,Q11153063,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153066,Q11153066,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153067,Q11153067,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153069,Q11153069,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153089,Q11153089,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153093,Q11153093,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153103,Q11153103,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153127,Q11153127,,,,
http://www.wikidata.org/entity/Q11153137,Q11153137,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153138,Q11153138,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153139,Q11153139,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153141,China Merchants Port Group,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153183,Q11153183,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153372,Q11153372,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153424,Q11153424,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153458,Q11153458,,,,People's Republic of China
http://www.wikidata.org/entity/Q11153696,Q11153696,,,,
http://www.wikidata.org/entity/Q11159866,Gilat Satellite Networks,,,,Israel
http://www.wikidata.org/entity/Q11172217,Petro-king Oilfield Services Limited,,,,
http://www.wikidata.org/entity/Q11173143,Q11173143,,,,People's Republic of China
http://www.wikidata.org/entity/Q11173937,Q11173937,,,,
http://www.wikidata.org/entity/Q11173947,Q11173947,,,,People's Republic of China
http://www.wikidata.org/entity/Q11173963,Hung Hing Printing Group Limited,,,,
http://www.wikidata.org/entity/Q11174942,Q11174942,,,,People's Republic of China
http://www.wikidata.org/entity/Q11175258,China Smarter Energy,,,,
http://www.wikidata.org/entity/Q11175275,Lai Fung Holdings Limited,,,,
http://www.wikidata.org/entity/Q11175403,Midas Holdings Limited,,,,
http://www.wikidata.org/entity/Q11176536,The Vongroup,,,,
http://www.wikidata.org/entity/Q11176560,"Lianyungang Huanghai Machinery Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q11178907,Q11178907,,,,People's Republic of China
http://www.wikidata.org/entity/Q11179866,Q11179866,,,,People's Republic of China
http://www.wikidata.org/entity/Q11179909,Q11179909,,,,
http://www.wikidata.org/entity/Q11179945,Dingyi Group Investment Limited,,,,
http://www.wikidata.org/entity/Q11179977,Q11179977,,,,People's Republic of China
http://www.wikidata.org/entity/Q11180493,"SHANGHAI LONYER FUELS CO., LTD.",,,,People's Republic of China
http://www.wikidata.org/entity/Q11180568,Longfor Properties,,,,
http://www.wikidata.org/entity/Q11180573,Q11180573,,,,
http://www.wikidata.org/entity/Q11180629,DRAGON CROWN GROUP HOLDINGS LIMITED,,,,
http://www.wikidata.org/entity/Q11181543,Q11181543,,,,People's Republic of China
